parcel_ref,bienes_superficie,bienes_sin_v,bienes_fantasma,m2_recuperados,m2_fantasma
3616537VK4731F,1,0,0,118,0
3405404VK4730E,1,0,0,206,0
3412902VK4731A,1,0,0,72,0
3611317VK4731B,1,0,0,46,0
3322101VK4732A,1,0,0,7,0
3614211VK4731D,1,0,0,107,0
3420810VK4732A,1,0,0,205,0
3220706VK4732A,1,0,0,181,0
3319620VK4731G,1,0,0,57,0
3314538VK4731C,1,0,0,60,0
3518804VK4731H,1,0,0,33,0
3517810VK4731F,1,0,0,55,0
3516502VK4731F,1,0,0,61,0
3117821VK4731E,1,0,0,42,0
3117822VK4731E,1,0,0,28,0
3217511VK4731G,1,0,0,43,0
3418621VK4731G,1,0,0,191,0
3517231VK4731F,1,0,0,157,0
3719515VK4731H,1,0,0,196,0
4018201VK4741G,1,0,0,49,0
4112636VK4741A,1,0,0,8,0
3716410VK4731F,1,0,0,61,0
3609514VK4730H,1,0,0,38,0
5908307VK4750H,0,0,1,0,116
5015102VK4751E,1,0,0,30,0
4711909VK4741B,1,0,0,34,0
4810103VK4741B,1,0,0,247,0
5218115VK4751G,0,0,1,0,158
5517903VK4751H,0,0,1,0,42
5214803VK4751C,2,0,0,28,0
3826414VK4732F,1,0,0,26,0
3929106VK4732H,1,0,0,170,0
3920810VK4732B,1,0,0,26,0
3922650VK4732D,1,0,0,19,0
3624219VK4732D,1,0,0,70,0
3830823VK4733B,1,0,0,121,0
3829315VK4732H,1,0,0,16,0
3626501VK4732F,1,0,0,186,0
3626513VK4732F,1,0,0,94,0
3729109VK4732H,1,0,0,269,0
3824920VK4732D,1,0,0,85,0
3622809VK4732B,1,0,0,331,0
4218403VK4741G,1,0,0,118,0
8884237VK4688D,1,0,0,17,0
0596450VK4709F,1,0,0,21,0
9438502VK3793G,1,0,0,59,0
9539506VK3793H,1,0,0,59,0
9845905VK3794F,1,0,0,338,0
9848402VK3794H,1,0,0,471,0
9640303VK3794B,1,0,0,109,0
9939413VK3793H,1,0,0,430,0
9940506VK3794B,1,0,0,99,0
9947617VK3794F,1,0,0,2695,0
9948902VK3794H,1,0,0,201,0
9751808VK3795B,1,0,0,75,0
9939802VK3793H,1,0,0,131,0
9945813VK3794F,1,0,0,16,0
0340416VK4704A,1,0,0,601,0
0835113VK4703F,1,0,0,51,0
0534907VK4703D,1,0,0,96,0
0535603VK4703F,1,0,0,140,0
0536419VK4703F,1,0,0,49,0
0537201VK4703H,1,0,0,104,0
0235803VK4703E,1,0,0,47,0
0236506VK4703E,1,0,0,60,0
0039714VK4703G,1,0,0,259,0
0037409VK4703G,0,0,1,0,40
0734406VK4703D,1,0,0,96,0
0237925VK4703E,1,0,0,246,0
0436304VK4703E,1,0,0,34,0
0436333VK4703E,1,0,0,83,0
0736905VK4703F,1,0,0,14,0
0737205VK4803E,1,0,0,5,0
0737210VK4803E,1,0,0,4,0
9936410VK3793F,1,0,0,66,0
9936417VK3793F,1,0,0,548,0
0737216VK4803E,1,0,0,4,0
0739201VK4703H,1,0,0,36,0
0138711VK4703G,1,0,0,174,0
0937506VK4703H,1,0,0,225,0
0140412VK4704A,1,0,0,257,0
0636317VK4703F,1,0,0,92,0
0640808VK4704B,1,0,0,140,0
1039406VK4713G,1,0,0,55,0
1039807VK4713G,1,0,0,73,0
0840402VK4704B,1,0,0,1989,0
0840719VK4704B,1,0,0,45,0
0841614VK4704B,1,0,0,459,0
0841715VK4704B,1,0,0,81,0
0542515VK4704D,1,0,0,53,0
0740904VK4704B,1,0,0,77,0
0941909VK4704B,1,0,0,185,0
0945119VK4704D,1,0,0,804,0
0950405VK4705B,1,0,0,87,0
0754513VK4705D,1,0,0,178,0
1453008VK4715C,1,0,0,370,0
0953024VK4705D,1,0,0,90,0
0953510VK4705D,1,0,0,463,0
0657705VK4705F,1,0,0,54,0
1051806VK4715A,1,0,0,342,0
1052414VK4715C,1,0,0,606,0
0850701VK4705B,1,0,0,55,0
0851107VK4705B,1,0,0,38,0
0751007VK4705B,1,0,0,154,0
1251806VK4715A,1,0,0,32,0
1254001VK4715C,1,0,0,212,0
0756702VK4705F,1,0,0,326,0
0952011VK4705B,1,0,0,94,0
0454505VK4705C,1,0,0,148,0
0149302VK4704G,0,0,1,0,1046
0350210VK4705A,1,0,0,52,0
0353202VK4705C,1,0,0,115,0
0353601VK4705C,1,0,0,191,0
0354503VK4705C,1,0,0,71,0
0051208VK4705A,1,0,0,483,0
0251914VK4705A,1,0,0,839,0
0252410VK4705C,1,0,0,135,0
0452106VK4705A,1,0,0,147,0
0151503VK4705A,1,0,0,682,0
0652210VK4705B,1,0,0,183,0
0653317VK4705D,1,0,0,71,0
9557602VK3795F,1,0,0,441,0
0147905VK4704G,1,0,0,107,0
0644308VK4704D,0,1,0,100,0
0647810VK4704F,0,2,0,60,0
0042813VK4704A,1,0,0,35,0
0043104VK4704C,2,0,0,134,0
0044406VK4704C,1,0,0,1494,0
0044410VK4704C,1,0,0,579,0
0241508VK4704A,1,0,0,483,0
0445410VK4704E,1,0,0,243,0
0141210VK4704A,1,0,0,1102,0
0141214VK4704A,1,0,0,49,0
0142204VK4704A,1,0,0,21,0
0142206VK4704A,1,0,0,55,0
0142503VK4704C,1,0,0,62,0
0142504VK4704C,1,0,0,35,0
0144606VK4704C,1,0,0,1246,0
0245707VK4704C,1,0,0,2414,0
9531110VK3793B,1,0,0,308,0
9531113VK3793B,1,0,0,357,0
9027607VK3792E,0,0,1,0,6520
0423202VK4702C,1,0,0,340,0
0424201VK4802E,1,0,0,27,0
0721413VK4702B,0,0,1,0,882
1018505VK4711G,1,0,0,264,0
1311303VK4711A,0,0,1,0,54
0926105VK4702F,1,0,0,26,0
1224941VK4712C,1,0,0,74,0
1925803VK4712F,1,0,0,125,0
1825602VK4712F,1,0,0,296,0
0728703VK4702H,1,0,0,368,0
1232206VK4713A,1,0,0,58,0
1327210VK4712E,1,0,0,19,0
1128403VK4712G,1,0,0,582,0
2122203VK4722A,1,0,0,2033,0
2433203VK4723C,1,0,0,16,0
2831803VK4723B,1,0,0,11,0
3129212VK4732G,1,0,0,233,0
3539218VK4733H,1,0,0,34,0
2848307VK4724H,1,0,0,206,0
2646506VK4724F,1,0,0,177,0
2743501VK4724D,0,0,14,0,730
2847308VK4724H,1,0,0,105,0
1541703VK4714B,1,0,0,95,0
1541706VK4714B,1,0,0,878,0
1543507VK4714D,1,0,0,888,0
1545605VK4714F,1,0,0,1411,0
1643101VK4814D,1,0,0,22,0
1835802VK4713F,0,0,1,0,90
2135805VK4723E,1,0,0,29,0
2635904VK4723D,1,0,0,114,0
1949603VK4714H,1,0,0,358,0
1951711VK4715B,1,0,0,223,0
2053104VK4725C,4,0,0,76,0
2055308VK4725E,1,0,0,2101,0
2057910VK4725E,1,0,0,474,0
2151209VK4725A,1,0,0,160,0
2151215VK4725A,1,0,0,748,0
1448808VK4714G,1,0,0,973,0
1550405VK4715B,1,0,0,172,0
2154908VK4725C,1,0,0,22,0
2155408VK4725E,1,0,0,360,0
1649105VK4714H,1,0,0,3726,0
1751611VK4715B,1,0,0,1897,0
1756113VK4715F,1,0,0,551,0
2251211VK4725A,1,0,0,28,0
1850608VK4715B,1,0,0,808,0
1851609VK4715B,1,0,0,966,0
3154413VK4735C,1,0,0,15,0
2450514VK4725A,1,0,0,287,0
2951703VK4725B,1,0,0,224,0
2657121VK4725F,1,0,0,95,0
2751114VK4725B,1,0,0,197,0
2752105VK4725B,1,0,0,190,0
3953804VK4735D,1,0,0,22,0
3749913VK4734H,1,0,0,6,0
3749923VK4734H,1,0,0,24,0
3757512VK4735H,1,0,0,27,0
3556212VK4735F,1,0,0,440,0
3758905VK4735H,1,0,0,1124,0
3752973VK4735D,1,0,0,15,0
3465220VK4736E,1,0,0,7,0
3265812VK4736E,1,0,0,36,0
3064408VK4736C,1,0,0,38,0
3365304VK4736E,1,0,0,309,0
3865604VK4736F,1,0,0,15,0
2959206VK4725H,1,0,0,25,0
2959207VK4725H,1,0,0,13,0
2959220VK4725H,1,0,0,316,0
2658202VK4725H,1,0,0,132,0
2661812VK4726B,1,0,0,329,0
2358610VK4725G,2,0,0,33,0
2360707VK4726A,0,0,1,0,107
2058405VK4725G,1,0,0,229,0
1877619VK4717H,1,0,0,14,0
2179602VK4727G,1,0,0,15,0
2179604VK4727G,1,0,0,8,0
2179605VK4727G,1,0,0,16,0
2182902VK4728C,1,0,0,33,0
2379223VK4727G,1,0,0,9,0
2379232VK4727G,1,0,0,17,0
2380406VK4728A,1,0,0,23,0
1970607VK4717B,1,0,0,35,0
1978103VK4717H,1,0,0,19,0
1980205VK4718B,1,0,0,23,0
2472901VK4727C,2,0,0,23,0
1980427VK4718B,1,0,0,11,0
2277204VK4727G,1,0,0,4,0
2278502VK4727G,1,0,0,11,0
2473509VK4727C,1,0,0,236,0
1569703VK4716H,1,0,0,214,0
2475307VK4727E,1,0,0,8,0
1569705VK4716H,1,0,0,691,0
2281703VK4728A,1,0,0,23,0
2475812VK4727C,1,0,0,2,0
2475816VK4727E,1,0,0,27,0
2476401VK4727E,1,0,0,21,0
1674901VK4717D,1,0,0,51,0
1675806VK4717F,1,0,0,29,0
1678703VK4717H,1,0,0,19,0
2071403VK4727A,1,0,0,92,0
2071405VK4727A,1,0,0,29,0
2071406VK4727A,1,0,0,15,0
2481405VK4728A,1,0,0,6,0
1771101VK4617B,1,0,0,92,0
1774907VK4717D,1,0,0,38,0
2080402VK4728A,1,0,0,31,0
2576802VK4727F,1,0,0,4,0
2576803VK4727F,1,0,0,12,0
2369204VK4726G,1,0,0,41,0
1874616VK4717D,0,0,1,0,66
2375204VK4727E,1,0,0,7,0
2080403VK4728A,1,0,0,106,0
2180501VK4728A,1,0,0,10,0
3273102VK4737C,0,1,0,171,0
3082707VK3738C,1,0,0,4,0
3281201VK3738A,1,0,0,5,0
3281201VK4738C,1,0,0,2,0
2879605VK4727H,1,0,0,524,0
3581624VK4738B,1,0,0,17,0
3176207VK4737E,1,0,0,251,0
3681402VK4738D,0,0,3,0,269
3181801VK3738A,12,0,0,13,0
3182115VK4738A,1,0,0,2,0
3182535VK4738C,1,0,0,6,0
3182604VK4738C,1,0,0,5,0
2774301VK4727F,1,0,0,146,0
3183109VK4738C,1,0,0,2,0
3183113VK4738C,1,0,0,24,0
2778411VK4727H,1,0,0,399,0
3482508VK4738C,1,0,0,9,0
3482522VK4738C,1,0,0,23,0
2778515VK4727H,1,0,0,222,0
3482529VK4738C,1,0,0,4,0
3081117VK4738A,1,0,0,25,0
3081130VK4738A,1,0,0,44,0
3581627VK4738B,1,0,0,15,0
3383313VK4738C,1,0,0,156,0
2975414VK4727F,1,0,0,244,0
3182503VK4738C,1,0,0,8,0
1890205VK4719B,0,0,1,0,34
1687710VK4718F,1,0,0,85,0
3083502VK4738C,1,0,0,19,0
3288818VK4738E,1,0,0,12,0
3585418VK4738F,1,0,0,17,0
3588720VK4738H,1,0,0,12,0
3685309VK4738F,1,0,0,21,0
3685341VK4738F,1,0,0,17,0
3384813VK4738C,1,0,0,1,0
3685520VK4738F,1,0,0,1,0
3690310VK4739B,1,0,0,7,0
3690313VK4739B,1,0,0,14,0
3184515VK4738C,1,0,0,10,0
3485318VK4738E,1,0,0,17,0
3486207VK4738E,1,0,0,20,0
3788317VK4738H,1,0,0,28,0
3486606VK4738E,1,0,0,18,0
3488102VK3738G,1,0,0,14,0
3488103VK3738G,1,0,0,14,0
2089524VK4728G,1,0,0,21,0
3690320VK4739B,1,0,0,7,0
2593605VK4729D,1,0,0,13,0
2593608VK4729D,1,0,0,27,0
2595425VK4729F,1,0,0,8,0
2595426VK4729F,1,0,0,15,0
2695506VK4729F,1,0,0,19,0
2897614VK4729H,1,0,0,36,0
2897601VK4729H,1,0,0,58,0
2293110VK4729C,1,0,0,9,0
2299701VK4729G,1,0,0,2707,0
2299703VK4729G,1,0,0,15,0
2299712VK4729G,1,0,0,24,0
2299736VK4729G,1,0,0,20,0
2299751VK4729G,1,0,0,54,0
2493602VK4729D,1,0,0,20,0
2098313VK4729G,1,0,0,32,0
3097704VK4739G,1,0,0,7,0
2893506VK4729D,1,0,0,20,0
2893516VK4729D,1,0,0,9,0
3391206VK4739A,1,0,0,39,0
2993903VK4729D,1,0,0,24,0
3394702VK3739C,1,0,0,25,0
3196402VK4739G,1,0,0,4,0
3196411VK4739E,1,0,0,32,0
3196416VK4739E,1,0,0,38,0
2797507VK4729F,1,0,0,54,0
2797509VK4729F,1,0,0,335,0
2098317VK4729G,1,0,0,1,0
3098920VK4739G,1,0,0,15,0
2297812VK4729E,1,0,0,24,0
2299716VK4729G,1,0,0,13,0
2993916VK4729D,1,0,0,37,0
3094414VK4739C,1,0,0,20,0
2601104VK4820B,1,0,0,480,0
2201512VK4820A,1,0,0,9,0
2302202VK4820C,1,0,0,13,0
2102123VK4820A,1,0,0,69,0
2302904VK4820A,1,0,0,18,0
9987410VK3798H,1,0,0,3,0
0183707VK4708C,1,0,0,22,0
0087955VK4708E,1,0,0,49,0
9982610VK3798B,1,0,0,105,0
0181404VK4708A,1,0,0,92,0
0288911VK4708G,1,0,0,48,0
0482201VK4708A,1,0,0,216,0
0084601VK4708C,1,0,0,40,0
0483110VK4708C,1,0,0,243,0
0183401VK4708C,1,0,0,144,0
0283406VK4708C,1,0,0,237,0
0784401VK4708D,1,0,0,71,0
0983611VK4708D,2,0,0,524,0
0882107VK4708B,1,0,0,71,0
0781208VK4708B,1,0,0,18,0
0880907VK4708B,1,0,0,28,0
1183107VK4718C,1,0,0,395,0
0679905VK4707H,1,0,0,137,0
0687701VK4708F,1,0,0,42,0
0687716VK4708F,1,0,0,23,0
1196501VK4719E,1,0,0,259,0
1195211VK4719E,1,0,0,113,0
0790913VK4709B,1,0,0,96,0
0902208VK4800D,1,0,0,188,0
1299911VK4719G,1,0,0,179,0
1500305VK4810B,0,0,1,0,322
1303405VK4810C,1,0,0,107,0
1304618VK4810C,1,0,0,182,0
1403408VK4810C,1,0,0,66,0
1505705VK4810F,1,0,0,65,0
0902808VK4800B,1,0,0,64,0
0402203VK4800A,1,0,0,112,0
0402210VK4800A,0,0,4,0,111
0699503VK4709H,1,0,0,127,0
0201620VK4800A,1,0,0,146,0
0300901VK4800A,1,0,0,87,0
0300902VK4800A,1,0,0,135,0
0802203VK3800D,1,0,0,22,0
0802203VK4800B,1,0,0,54,0
0802212VK3800D,1,0,0,22,0
0898512VK4709H,1,0,0,192,0
0501508VK4800B,1,0,0,92,0
0603603VK4800D,1,0,0,221,0
0894617VK4709D,1,0,0,34,0
0995908VK4709F,1,0,0,228,0
0597314VK4709H,1,0,0,32,0
0996442VK4709F,1,0,0,45,0
1197402VK4719G,1,0,0,52,0
0798314VK4709H,0,0,1,0,17
1098611VK4719G,1,0,0,71,0
0394504VK4709C,1,0,0,24,0
0394514VK4709C,1,0,0,131,0
9990209VK3799B,1,0,0,72,0
0693603VK4709D,1,0,0,37,0
0090407VK4709A,1,0,0,75,0
0793605VK4709D,1,0,0,52,0
0792205VK4709D,1,0,0,136,0
0792209VK4709D,1,0,0,290,0
0692705VK4709B,1,0,0,91,0
0292203VK4709C,1,0,0,145,0
0292507VK4709C,1,0,0,96,0
0292512VK4709C,1,0,0,155,0
0391701VK4709A,1,0,0,115,0
0391403VK4709A,1,0,0,32,0
0391410VK4709A,1,0,0,58,0
0487304VK4708G,1,0,0,30,0
0593325VK4709D,1,0,0,285,0
9564909VK3796D,1,0,0,19,0
9664502VK3796F,1,0,0,119,0
9364501VK3796E,1,0,0,280,0
9462813VK3796A,1,0,0,683,0
9462816VK3796A,1,0,0,236,0
9560912VK3796B,1,0,0,242,0
9765316VK3796F,1,0,0,65,0
0060104VK4706A,1,0,0,474,0
0064702VK4706C,1,0,0,361,0
0065602VK4706E,1,0,0,22,0
0167646VK4706G,1,0,0,473,0
0167655VK4706G,1,0,0,112,0
0364109VK4706C,1,0,0,861,0
9861301VK3796B,1,0,0,357,0
9861321VK3796B,1,0,0,90,0
0563716VK4706D,1,0,0,121,0
0468808VK4706G,1,0,0,228,0
0957304VK4705H,1,0,0,28,0
0958203VK4705H,1,0,0,179,0
0766215VK4706F,1,0,0,111,0
0863911VK4706D,1,0,0,122,0
1356302VK4715E,0,0,1,0,472
1356306VK4715E,1,0,0,227,0
1357914VK4715G,1,0,0,21,0
1358901VK4715G,1,0,0,282,0
1359701VK4715G,0,1,0,207,0
1359707VK4715G,1,0,0,199,0
1561301VK4716B,2,0,0,37,0
1060605VK4716A,1,0,0,888,0
1563802VK4716D,1,0,0,475,0
1565916VK4716F,1,0,0,103,0
1158803VK4715G,1,0,0,303,0
1256311VK4715E,1,0,0,315,0
1260306VK4716A,1,0,0,84,0
0865405VK4706F,1,0,0,218,0
1176102VK4717E,1,0,0,166,0
0171812VK4707A,1,0,0,149,0
0373908VK4707C,1,0,0,75,0
9275518VK3797E,1,0,0,5,0
9773718VK3797D,1,0,0,21,0
9773720VK3797D,1,0,0,17,0
9374304VK3797C,1,0,0,25,0
9376407VK3797E,1,0,0,10,0
0373910VK4707C,0,1,0,102,0
4555732VK3845F,9,0,0,48,0
4072622VK3847C,1,0,0,5,0
4359202VK3845G,1,0,0,140,0
4358306VK3845G,1,0,0,83,0
4257403VK3845G,1,0,0,4,0
4257405VK3845G,1,0,0,12,0
6811311VK3861B,14,0,0,894,0
6811316VK3861B,1,0,0,58,0
7316117VK3871E,1,0,0,29,0
7316120VK3871E,1,0,0,32,0
7316131VK3871C,1,0,0,128,0
6512505VK3861D,1,0,0,84,0
7315802VK3871C,1,0,0,37,0
7315805VK3871E,1,0,0,60,0
7313315VK3871C,1,0,0,18,0
7313312VK3871C,1,0,0,62,0
7313321VK3871C,1,0,0,86,0
7011401VK3861D,1,0,0,47,0
7011411VK3871C,1,0,0,17,0
6611901VK3861B,1,0,0,108,0
6510502VK3861D,1,0,0,51,0
6510511VK3861B,1,0,0,52,0
6510512VK3861B,1,0,0,337,0
6811301VK3861D,1,0,0,190,0
6811302VK3861B,1,0,0,89,0
7316125VK3871C,1,0,0,59,0
6810113VK3861B,1,0,0,33,0
7313316VK3871C,1,0,0,29,0
6811312VK3861B,1,0,0,52,0
6510516VK3861B,1,0,0,56,0
7009313VK3860H,1,0,0,85,0
8214208VK3881C,1,0,0,16,0
7813308VK3871D,1,0,0,1,0
7912221VK3871D,1,0,0,35,0
7813104VK3871D,1,0,0,24,0
7812920VK3871D,1,0,0,31,0
7812911VK3871D,1,0,0,4,0
7710213VK3871B,1,0,0,2,0
7812601VK3871D,1,0,0,21,0
8416747VK3881E,1,0,0,20,0
8112214VK3881A,1,0,0,20,0
8416745VK3881E,1,0,0,22,0
8315916VK3881E,1,0,0,14,0
8112618VK3781C,1,0,0,183,0
8112618VK3881C,1,0,0,22,0
8416749VK3881E,1,0,0,20,0
8416753VK3881E,1,0,0,20,0
8416759VK3881E,1,0,0,20,0
8413417VK3881C,1,0,0,19,0
8809303VK3880H,4,0,0,49,0
8612508VK3881D,1,0,0,7,0
8412528VK3881C,1,0,0,10,0
8412529VK3881C,1,0,0,10,0
8515620VK3881F,1,0,0,10,0
8012921VK3881A,8,0,0,121,0
7908205VK3870H,18,0,0,136,0
7816111VK3871F,1,0,0,25,0
7816110VK3871F,1,0,0,25,0
7816134VK3871F,1,0,0,29,0
8010321VK3881A,1,0,0,24,0
7909503VK3870H,1,0,0,14,0
7909505VK3870H,1,0,0,15,0
7909517VK3870H,1,0,0,30,0
7812624VK3871B,2,0,0,22,0
7815513VK3871F,1,0,0,21,0
7815506VK3871F,1,0,0,25,0
7909803VK3870H,1,0,0,29,0
7909813VK3870H,1,0,0,21,0
7909804VK3870H,1,0,0,40,0
8008410VK3880G,1,0,0,16,0
8008419VK3880G,1,0,0,19,0
7912704VK3871S,1,0,0,17,0
8112207VK3881A,1,0,0,16,0
8317307VK3881E,1,0,0,7,0
8010714VK3881A,1,0,0,14,0
8010722VK3881A,1,0,0,31,0
8212502VK3881C,1,0,0,27,0
7712906VK3871B,1,0,0,16,0
7712919VK3871B,1,0,0,21,0
8111607VK3881A,1,0,0,40,0
8111612VK3881A,1,0,0,9,0
8111614VK3881A,1,0,0,9,0
8109405VK3880G,1,0,0,39,0
8109406VK3880G,1,0,0,34,0
8108406VK3880G,1,0,0,5,0
8115603VK3881E,1,0,0,10,0
8216112VK3881E,1,0,0,30,0
8209901VK3880G,1,0,0,19,0
8211906VK3881A,1,0,0,17,0
8315307VK3881E,1,0,0,22,0
8217612VK3881E,1,0,0,17,0
7811106VK3871B,1,0,0,23,0
8310302VK3881A,1,0,0,3,0
8309413VK3880G,1,0,0,38,0
8309415VK3880G,1,0,0,31,0
8309421VK3880G,9,0,0,54,0
8416721VK3881F,1,0,0,21,0
8314917VK3881S,1,0,0,29,0
8313804VK3881C,1,0,0,4,0
8309427VK3880G,1,0,0,17,0
8515902VK3881F,1,0,0,4,0
8409217VK3880G,1,0,0,2,0
8515604VK3881F,1,0,0,20,0
8411705VK3881A,1,0,0,23,0
8511703VK3881B,1,0,0,38,0
7611901VK3771B,1,0,0,168,0
7511915VK3871B,1,0,0,26,0
8509605VK3880H,1,0,0,14,0
8710101VK3881B,1,0,0,33,0
8710114VK3881B,1,0,0,20,0
8711108VK3881B,1,0,0,24,0
8711129VK3881B,1,0,0,2,0
7913301VK3871D,1,0,0,31,0
8114306VK3881C,1,0,0,21,0
8113301VK3881C,1,0,0,524,0
7820109VK3871H,1,0,0,25,0
7820119VK3871H,1,0,0,28,0
7613559VK3871D,1,0,0,7,0
7818937VK3871H,1,0,0,6,0
7818929VK3871H,1,0,0,12,0
7818910VK3871H,1,0,0,10,0
7610310VK3871B,1,0,0,18,0
7809202VK3870H,1,0,0,22,0
7810207VK3871B,1,0,0,45,0
7810226VK3871B,1,0,0,18,0
8812308VK3881D,1,0,0,101,0
8714710VK3881D,1,0,0,19,0
8217608VK3881E,1,0,0,37,0
8614205VK3881D,1,0,0,32,0
7913307VK3871D,1,0,0,17,0
8216913VK3881E,1,0,0,24,0
8214615VK3881C,1,0,0,5,0
8415207VK3881E,1,0,0,27,0
8309433VK3880G,1,0,0,18,0
8512714VK3881B,1,0,0,38,0
8317608VK3881E,1,0,0,30,0
8714711VK3881D,1,0,0,24,0
7611903VK3871B,1,0,0,17,0
7718919VK3871H,1,0,0,10,0
8415211VK3881E,1,0,0,14,0
8415220VK3881E,1,0,0,20,0
8416773VK3881E,1,0,0,15,0
8416775VK3881E,1,0,0,14,0
8213307VK3881C,1,0,0,23,0
8212513VK3881C,3,0,0,55,0
0010901VK3801A,1,0,0,66,0
0006716VK4800E,1,0,0,323,0
0006709VK4700E,0,0,1,0,38
12298R2VK4821G,1,0,0,178,0
1636705VK4813F,1,0,0,2,0
1643113VK4814D,1,0,0,82,0
1643164VK4814D,1,0,0,77,0
1535204VK4813F,0,0,1,0,200
1631828VK4813B,1,0,0,68,0
1828404VK4812H,1,0,0,43,0
1729210VK4812H,1,0,0,43,0
1840416VK4814B,1,0,0,44,0
1840417VK4814B,1,0,0,70,0
1840403VK4814B,1,0,0,49,0
1840404VK4814B,1,0,0,77,0
1643159VK4814D,1,0,0,93,0
1643104VK4814D,1,0,0,30,0
1726505VK4812F,1,0,0,341,0
1942301VK4814D,1,0,0,61,0
1738310VK4813H,1,0,0,3,0
1643112VK4814D,1,0,0,72,0
1643149VK4814D,1,0,0,40,0
1738853VK4814B,1,0,0,48,0
1643145VK4814D,1,0,0,14,0
1524501VK4812E,0,0,1,0,382
1738119VK4813H,1,0,0,14,0
1738835VK4813H,1,0,0,37,0
1738819VK4813F,1,0,0,39,0
1738820VK4813F,1,0,0,31,0
1738826VK4813H,1,0,0,32,0
1539211VK4813H,1,0,0,11,0
1540705VK4814B,1,0,0,4,0
1540718VK4814B,1,0,0,4,0
1441819VK4813B,1,0,0,15,0
1441823VK4813B,1,0,0,54,0
1441824VK4813B,1,0,0,25,0
1441829VK4813G,1,0,0,18,0
1744612VK4814D,1,0,0,19,0
1744613VK4814D,1,0,0,51,0
1742509VK4814D,1,0,0,48,0
1742508VK4814D,1,0,0,22,0
1641801VK4814B,1,0,0,19,0
1641805VK4814B,1,0,0,17,0
1840414VK4814B,1,0,0,10,0
1840407VK4814B,1,0,0,51,0
1828407VK4812H,1,0,0,116,0
1929502VK4812H,1,0,0,71,0
1728502VK4812H,1,0,0,222,0
1729607VK4812H,2,0,0,32,0
1729614VK4812H,1,0,0,4,0
1832603VK4813D,1,0,0,26,0
1832103VK4813B,1,0,0,81,0
1531802VK4813B,1,0,0,12,0
1831919VK4813B,1,0,0,68,0
1436513VK4813E,1,0,0,7,0
1835106VK4813D,1,0,0,72,0
2136931VK4813D,1,0,0,102,0
1536616VK4813F,1,0,0,2,0
12298L4VK4812G,1,0,0,4,0
1636906VK4813F,1,0,0,4,0
1636708VK4813F,1,0,0,4,0
1737111VK4813F,1,0,0,3,0
1737112VK4813F,1,0,0,3,0
1737121VK4813F,1,0,0,6,0
1732211VK4813B,1,0,0,10,0
1732233VK4813B,1,0,0,1,0
1929539VK4812H,1,0,0,113,0
1131132VK4813A,25,0,0,55,0
1721203VK4812B,1,0,0,17,0
1844411VK4184D,1,0,0,28,0
1844413VK4184D,1,0,0,24,0
1844415VK4184D,1,0,0,39,0
1844425VK4184D,1,0,0,60,0
2941504VK4284B,1,0,0,127,0
1833826VK4813D,1,0,0,17,0
9528492VK3893A,1,0,0,19,0
9921201VK3892B,1,0,0,15,0
0438523VK4083H,1,0,0,5,0
0330832VK4802H,1,0,0,13,0
0125402VK4802E,1,0,0,40,0
0125416VK4802E,1,0,0,19,0
9925902VK3892F,1,0,0,19,0
0438507VK4083H,13,0,0,65,0
9528475VK3893A,1,0,0,18,0
9823330VK3892D,1,0,0,33,0
0738911VK4083G,1,0,0,5,0
9023452VK3892D,1,0,0,2,0
9927117VK3892F,1,0,0,59,0
9022460VK3882D,1,0,0,2,0
9022459VK3882D,1,0,0,12,0
9022456VK3882D,1,0,0,3,0
0538526VK4083G,1,0,0,6,0
0239712VK4083H,1,0,0,5,0
9724301VK3892D,1,0,0,62,0
9724313VK3892F,1,0,0,911,0
9823318VK3892D,1,0,0,78,0
9923903VK3892D,1,0,0,47,0
9923905VK3892D,1,0,0,29,0
9621306VK3892B,1,0,0,45,0
9621332VK3892B,1,0,0,735,0
9619607VK3892B,1,0,0,25,0
9619611VK3892B,1,0,0,111,0
9921204VK3892B,1,0,0,23,0
9921203VK3892B,1,0,0,29,0
9921212VK3892B,1,0,0,54,0
0330830VK4803B,1,0,0,31,0
0330833VK4802H,1,0,0,11,0
0330839VK4802G,1,0,0,14,0
0130306VK4803A,1,0,0,43,0
0130307VK4803A,1,0,0,43,0
0130314VK4803A,1,0,0,42,0
0028707VK4802G,1,0,0,39,0
0229930VK4802G,1,0,0,24,0
8525607VK3882C,8,0,0,48,0
8525628VK3882B,7,0,0,56,0
0429819VK4802H,1,0,0,37,0
0429821VK4802G,1,0,0,29,0
0727102VK4802H,1,0,0,37,0
0727103VK4802E,2,0,0,46,0
8925620VK3882F,1,0,0,1,0
8925647VK3882F,1,0,0,5,0
0527906VK4802H,1,0,0,25,0
0527911VK4802F,1,0,0,48,0
8925662VK3882F,1,0,0,2,0
9023440VK3882D,1,0,0,2,0
9827115VK3892F,1,0,0,94,0
0527917VK4802F,1,0,0,17,0
0527919VK4802F,1,0,0,136,0
0426609VK4802F,1,0,0,20,0
0426614VK4802F,1,0,0,22,0
0426616VK4802F,1,0,0,38,0
0715607VK4802F,1,0,0,57,0
0426611VK4802F,1,0,0,24,0
0426624VK4802F,1,0,0,45,0
0525704VK4802F,1,0,0,30,0
0525724VK4802D,1,0,0,28,0
0424213VK4802D,1,0,0,31,0
0424221VK4802C,1,0,0,36,0
